1.85400	 39.38541	 3.60133	 -162.92755
1.86800	 39.09481	 2.89100	 -164.38307
1.87200	 39.09481	 2.89100	 -162.76184
1.88700	 39.21967	 2.54453	 -163.29375
1.89200	 39.21967	 2.54453	 -163.63078
1.90700	 38.94530	 2.66048	 -163.67380
1.91500	 38.94530	 2.66048	 -165.13432
1.92900	 38.31563	 2.41670	 -165.98100
1.93500	 38.31563	 2.41670	 -167.34912
1.94700	 38.67268	 2.69026	 -166.60239
1.95200	 38.67268	 2.69026	 -166.13860
1.96700	 39.65509	 3.33733	 -164.10771
1.97300	 39.65509	 3.33733	 -163.12550
1.98700	 40.03574	 2.76255	 -163.85036
1.99200	 40.03574	 2.76255	 -166.65524
2.00700	 39.43451	 1.84454	 -168.71033
2.01300	 39.43451	 1.84454	 -168.60774
2.02700	 38.28616	 1.89289	 -169.22713
2.03300	 38.28616	 1.89289	 -168.68030
2.04700	 37.64825	 2.53209	 -167.86314
2.05400	 37.64825	 2.53209	 -167.26552
2.06700	 38.48098	 2.46132	 -166.81816
2.07200	 38.48098	 2.46132	 -167.29262
2.08700	 39.51495	 1.51989	 -168.29833
2.09300	 39.51495	 1.51989	 -168.20320
2.10700	 39.60828	 1.48666	 -168.20175
2.11200	 39.60828	 1.48666	 -164.44150
2.12700	 38.63269	 2.04757	 -164.29779
2.13300	 38.63269	 2.04757	 -164.63124
2.14700	 38.74201	 2.13598	 -164.38721
2.15300	 38.74201	 2.13598	 -165.32758
2.16800	 39.30690	 1.96446	 -165.16983
2.17500	 39.30690	 1.96446	 -165.49216
2.19000	 39.14329	 2.15028	 -165.26941
2.19700	 39.14329	 2.15028	 -165.12509
2.20800	 39.15779	 2.18991	 -165.03627
2.21400	 39.15779	 2.18991	 -164.14066
2.22700	 39.25880	 2.62180	 -163.26056
2.23200	 39.25880	 2.62180	 -161.96629
2.24700	 38.64733	 3.63237	 -160.85387
2.25200	 38.64733	 3.63237	 -160.79254
2.26700	 37.74414	 3.29235	 -162.19196
2.27200	 37.74414	 3.29235	 -161.95822
2.28700	 38.27377	 2.56384	 -162.62961
2.29200	 38.27377	 2.56384	 -162.48262
2.30700	 38.74424	 3.02114	 -161.29378
2.31200	 38.74424	 3.02114	 -162.72194
2.32700	 38.68493	 3.17489	 -162.51105
2.33200	 38.68493	 3.17489	 -162.67874
2.34700	 38.96975	 2.16282	 -164.32082
2.35300	 38.96975	 2.16282	 -160.03392
2.36700	 39.57316	 1.44802	 -160.65865
2.37300	 39.57316	 1.44802	 -163.52296
2.38700	 39.09969	 1.83728	 -163.24759
2.39200	 39.09969	 1.83728	 -169.72316
2.40700	 38.29236	 2.44808	 -169.11395
2.41200	 38.29236	 2.44808	 -172.11893
2.42700	 38.60739	 2.57546	 -171.79378
2.43200	 38.60739	 2.57546	 -169.08058
2.44700	 39.00203	 2.38020	 -169.19284
2.45200	 39.00203	 2.38020	 -165.75262
2.46800	 39.29565	 2.29653	 -165.66655
2.47600	 39.29565	 2.29653	 -167.23567
2.48700	 39.15561	 2.03328	 -167.82964
2.49400	 39.15561	 2.03328	 -166.98358
2.50700	 38.72928	 2.31737	 -166.77702
2.51500	 38.72928	 2.31737	 -168.20735
2.52700	 39.26072	 2.35483	 -167.78862
2.53400	 39.26072	 2.35483	 -170.78723
2.54700	 39.47521	 2.21004	 -170.93764
2.55400	 39.47521	 2.21004	 -169.71982
2.56800	 38.93753	 2.40048	 -169.68051
2.57600	 38.93753	 2.40048	 -166.35863
2.58800	 38.57755	 3.01739	 -165.54614
2.59400	 38.57755	 3.01739	 -163.69665
2.60700	 38.48164	 2.97467	 -163.84508
2.61400	 38.48164	 2.97467	 -164.40904
2.62800	 39.09455	 2.45091	 -164.80685
2.63600	 39.09455	 2.45091	 -163.81111
2.64800	 39.75909	 1.77198	 -164.51474
2.65400	 39.75909	 1.77198	 -162.56769
2.66800	 40.06350	 2.33643	 -161.05309
2.67600	 40.06350	 2.33643	 -162.27568
2.68700	 39.66222	 2.71132	 -161.95357
2.69700	 39.66222	 2.71132	 -166.14641
2.70700	 38.26911	 2.85411	 -166.95198
2.71400	 38.26911	 2.85411	 -169.26453
2.72700	 38.40772	 2.32201	 -170.08421
2.73400	 38.40772	 2.32201	 -167.86203
2.74700	 38.10568	 2.04726	 -168.51743
2.75400	 38.10568	 2.04726	 -167.14305
2.76700	 38.60623	 2.19181	 -166.54530
2.77900	 38.60623	 2.19181	 -167.06239
2.78800	 39.40123	 1.60628	 -167.54837
2.79800	 39.40123	 1.60628	 -165.96591
2.80900	 40.41878	 0.73777	 -166.82933
2.81600	 40.41878	 0.73777	 -165.86751
2.82700	 40.09792	 0.87336	 -165.87470
2.83500	 40.09792	 0.87336	 -166.25438
2.84700	 38.51899	 1.69225	 -165.96899
2.87100	 38.51899	 1.69225	 -166.15376
2.87800	 37.39825	 1.92040	 -166.57478
2.88500	 37.39825	 1.92040	 -168.64426
2.89200	 38.61510	 2.37262	 -167.00150
2.89900	 38.61510	 2.37262	 -168.47961
2.91000	 40.91457	 2.06182	 -167.40184
2.91900	 40.91457	 2.06182	 -162.71532
2.93200	 40.46258	 1.62401	 -164.13855
2.93800	 40.46258	 1.62401	 -163.25272
2.94700	 38.59619	 2.34972	 -163.69521
2.95300	 38.59619	 2.34972	 -164.85316
2.96700	 37.79488	 2.99039	 -164.42447
2.97500	 37.79488	 2.99039	 -163.21712
2.98700	 38.42232	 2.31868	 -163.80908
2.99300	 38.42232	 2.31868	 -166.29532
3.00600	 39.42215	 1.26646	 -167.47098
3.01300	 39.42215	 1.26646	 -169.44031
3.02700	 39.62296	 1.83123	 -168.25975
3.03400	 39.62296	 1.83123	 -163.32509
3.04700	 39.03467	 2.34365	 -162.92969
3.05500	 39.03467	 2.34365	 -163.64575
3.06800	 38.58009	 2.63414	 -163.53358
3.08300	 38.58009	 2.63414	 -165.28862
3.09000	 38.39529	 1.94726	 -166.67461
3.09800	 38.39529	 1.94726	 -166.45848
3.10700	 38.73431	 1.87095	 -166.34079
3.11500	 38.73431	 1.87095	 -170.06816
3.12800	 38.74046	 2.92446	 -168.17598
3.13500	 38.74046	 2.92446	 -169.97823
3.14900	 38.44051	 2.81496	 -170.32707
3.15700	 38.44051	 2.81496	 -164.15822
3.16700	 39.57885	 1.69975	 -165.19537
3.18200	 39.57885	 1.69975	 -164.14127
3.19700	 39.76723	 0.65736	 -165.94678
3.20800	 39.76723	 0.65736	 -166.75572
3.21900	 38.55156	 2.47770	 -164.44170
3.22700	 38.55156	 2.47770	 -164.96707
3.23500	 37.31552	 2.90747	 -165.20364
3.24300	 37.31552	 2.90747	 -165.00679
3.25100	 38.74757	 2.41685	 -164.70097
3.25900	 38.74757	 2.41685	 -164.52934
3.26800	 40.62250	 1.53329	 -164.51382
3.27300	 40.62250	 1.53329	 -164.11235
3.29200	 40.62250	 1.53329	 -166.68471
3.30600	 39.77318	 0.91872	 -168.56789
3.31200	 39.77318	 0.91872	 -169.32457
3.32600	 38.55367	 1.47036	 -169.04898
3.33100	 38.55367	 1.47036	 -168.51442
3.34600	 37.81016	 2.29236	 -167.51827
3.35200	 37.81016	 2.29236	 -167.36173
3.36600	 38.68384	 1.98745	 -167.30943
3.37200	 38.68384	 1.98745	 -167.31351
3.38700	 39.92733	 2.16206	 -165.96443
3.39200	 39.92733	 2.16206	 -168.67482
3.40600	 41.03814	 2.54556	 -167.08578
3.41200	 41.03814	 2.54556	 -160.07507
3.42600	 39.92336	 2.46467	 -161.45422
3.43100	 39.92336	 2.46467	 -159.70813
3.44600	 37.09880	 2.58715	 -162.25287
3.45100	 37.09880	 2.58715	 -166.01515
3.46700	 37.13095	 2.60256	 -165.96841
3.47200	 37.13095	 2.60256	 -164.31656
3.48700	 39.03466	 2.16198	 -163.43056
3.49300	 39.03466	 2.16198	 -162.80611
3.50600	 39.50208	 1.69885	 -163.21867
3.51200	 39.50208	 1.69885	 -166.23290
3.52600	 38.76599	 1.85894	 -166.51645
3.53200	 38.76599	 1.85894	 -168.51648
3.54600	 38.43199	 1.73254	 -168.95532
3.55200	 38.43199	 1.73254	 -169.19516
3.56600	 39.80886	 1.09071	 -169.56271
3.57500	 39.80886	 1.09071	 -163.39619
3.58600	 40.08210	 0.92927	 -163.43028
3.59300	 40.08210	 0.92927	 -165.37598
3.60700	 39.30468	 2.48549	 -163.30280
3.61500	 39.30468	 2.48549	 -163.72028
3.62600	 38.18237	 3.50733	 -163.02266
3.63300	 38.18237	 3.50733	 -161.90097
3.64600	 38.63545	 3.13799	 -162.09129
3.65300	 38.63545	 3.13799	 -164.55450
3.66600	 39.30682	 2.66053	 -164.84575
3.67200	 39.30682	 2.66053	 -165.18689
3.68700	 39.01810	 3.07508	 -164.66937
3.69400	 39.01810	 3.07508	 -166.35721
3.70600	 37.80541	 3.18541	 -167.05417
3.71300	 37.80541	 3.18541	 -164.55768
3.72600	 37.74685	 2.35015	 -166.20470
3.73300	 37.74685	 2.35015	 -165.96153
3.74600	 39.34951	 1.64512	 -166.04065
3.75300	 39.34951	 1.64512	 -167.19429
3.76500	 40.17748	 1.90191	 -165.97418
3.77300	 40.17748	 1.90191	 -164.89510
3.78700	 39.27768	 2.43795	 -164.65947
3.79500	 39.27768	 2.43795	 -164.58611
3.80600	 37.87568	 2.22114	 -166.17197
3.81300	 37.87568	 2.22114	 -166.89323
3.82600	 38.48260	 2.07868	 -166.70924
3.83300	 38.48260	 2.07868	 -169.65358
3.84600	 39.65374	 1.49720	 -170.04721
3.85300	 39.65374	 1.49720	 -170.17409
3.86600	 39.41820	 2.46329	 -168.53725
3.87300	 39.41820	 2.46329	 -166.76448
3.89000	 38.25685	 3.37331	 -165.93536
3.90000	 38.25685	 3.37331	 -163.49071
3.90700	 37.56863	 3.17352	 -164.34656
3.92700	 38.65315	 2.90657	 -163.90749
3.93400	 38.65315	 2.90657	 -163.82233
3.94200	 38.65315	 2.90657	 -165.02895
3.94800	 39.09260	 1.97244	 -166.44521
3.95600	 39.09260	 1.97244	 -165.94597
3.96600	 38.49875	 1.87486	 -166.66206
3.99000	 38.43073	 1.85223	 -166.76465
3.99900	 38.43073	 1.85223	 -166.82724
4.00900	 38.34695	 1.72192	 -167.16423
4.01600	 38.34695	 1.72192	 -168.65363
4.02700	 39.29499	 1.33838	 -168.79193
4.03400	 39.29499	 1.33838	 -169.56242
4.04700	 39.72709	 1.57262	 -168.85356
4.05500	 39.72709	 1.57262	 -168.83221
4.06600	 39.05526	 1.41619	 -169.54189
4.07400	 39.05526	 1.41619	 -168.73402
4.08700	 37.65279	 1.76352	 -168.96309
4.09500	 37.65279	 1.76352	 -165.22786
4.10700	 38.45607	 1.83980	 -164.43491
4.12300	 38.45607	 1.83980	 -164.81262
4.13000	 40.20338	 2.44023	 -162.01361
4.13600	 40.20338	 2.44023	 -167.88129
4.14600	 39.83371	 3.41818	 -166.21509
4.15300	 39.83371	 3.41818	 -159.06311
4.16800	 37.73054	 3.37419	 -161.42248
4.17500	 37.73054	 3.37419	 -161.82619
4.18600	 36.43746	 3.25446	 -163.15851
4.19500	 36.43746	 3.25446	 -166.93872
4.20700	 36.97708	 2.45870	 -167.92950
4.21600	 36.97708	 2.45870	 -168.99873
4.22600	 38.00077	 1.28640	 -170.61427
4.23300	 38.00077	 1.28640	 -170.57532
4.24600	 38.35684	 0.99571	 -170.95758
4.25300	 38.35684	 0.99571	 -169.82991
4.26500	 38.47992	 1.12921	 -169.48108
4.27200	 38.47992	 1.12921	 -162.91184
4.28700	 38.75971	 0.82093	 -163.24464
4.29500	 38.75971	 0.82093	 -164.22403
4.30900	 38.77636	 0.30213	 -165.27887
4.32500	 38.77636	 0.30213	 -170.78900
4.33300	 38.22453	 0.89084	 -169.90219
4.33900	 38.22453	 0.89084	 -170.56247
4.34600	 38.15021	 1.47691	 -169.43922
4.35300	 38.15021	 1.47691	 -168.26920
4.36900	 38.48252	 1.82079	 -167.34952
4.37500	 38.48252	 1.82079	 -162.71381
4.38600	 38.36377	 2.04043	 -162.40952
4.39300	 38.36377	 2.04043	 -170.63771
4.40700	 38.07735	 2.49365	 -169.90491
4.41500	 38.07735	 2.49365	 -168.92925
4.42800	 38.13831	 3.11773	 -167.71181
4.43400	 38.13831	 3.11773	 -163.80055
4.44600	 38.12130	 2.77323	 -164.39023
4.45300	 38.12130	 2.77323	 -163.85683
4.46500	 38.32815	 2.33772	 -164.45140
4.47200	 38.32815	 2.33772	 -164.50262
4.48600	 39.09798	 2.47817	 -163.55568
4.49300	 39.09798	 2.47817	 -163.59851
4.50700	 38.96331	 2.79026	 -163.15237
4.51600	 38.96331	 2.79026	 -162.53169
4.52800	 38.42736	 2.78627	 -163.06522
4.53500	 38.42736	 2.78627	 -162.13670
4.54600	 38.37875	 2.29619	 -163.09024
4.55300	 38.37875	 2.29619	 -162.75328
4.56600	 38.54464	 2.04098	 -163.07414
4.57400	 38.54464	 2.04098	 -170.57938
4.58600	 38.77034	 2.53789	 -169.53172
4.59400	 38.77034	 2.53789	 -166.50998
4.60800	 38.33429	 2.62746	 -166.67035
4.61800	 38.33429	 2.62746	 -160.19508
4.63000	 37.67176	 2.62571	 -160.84869
4.63700	 37.67176	 2.62571	 -163.61072
4.64600	 37.73506	 2.65449	 -163.51555
4.65400	 37.73506	 2.65449	 -163.22635
4.66600	 38.43881	 1.88871	 -163.89166
4.67300	 38.43881	 1.88871	 -164.24127
4.68600	 38.51683	 1.33154	 -165.24789
4.69400	 38.51683	 1.33154	 -167.95737
4.70700	 38.32092	 1.23508	 -168.28178
4.71800	 38.32092	 1.23508	 -168.09320
4.72700	 38.45997	 1.08045	 -168.29901
4.73400	 38.45997	 1.08045	 -167.58060
4.74600	 38.60914	 0.68056	 -168.25040
4.75500	 38.60914	 0.68056	 -167.64742
4.76700	 39.09680	 0.81018	 -167.02971
4.77300	 39.09680	 0.81018	 -168.50031
4.78600	 39.04971	 1.82760	 -166.51823
4.79200	 39.04971	 1.82760	 -167.44943
4.80600	 38.51622	 2.23268	 -167.04773
4.81300	 38.51622	 2.23268	 -163.26805
4.82700	 38.29345	 1.89703	 -164.14362
4.83400	 38.29345	 1.89703	 -164.88796
4.84600	 38.94223	 1.89994	 -164.30495
4.85200	 38.94223	 1.89994	 -164.80219
4.86600	 39.33117	 2.60343	 -163.16154
4.87200	 39.33117	 2.60343	 -161.37370
4.88600	 38.88167	 3.63054	 -159.93549
4.89400	 38.88167	 3.63054	 -161.57257
4.90600	 37.47779	 3.53171	 -163.09930
4.91700	 37.47779	 3.53171	 -165.15532
4.92600	 37.21014	 2.74606	 -166.68749
4.93200	 37.21014	 2.74606	 -166.45799
4.94600	 37.64546	 1.81337	 -167.84723
4.95300	 37.64546	 1.81337	 -167.50790
4.96500	 38.71468	 1.73203	 -166.90208
4.97200	 38.71468	 1.73203	 -166.67416
4.98600	 39.23646	 1.70575	 -166.32921
4.99300	 39.23646	 1.70575	 -167.08139
5.00600	 38.77133	 1.39425	 -168.02957
5.01600	 38.77133	 1.39425	 -169.84488
5.02600	 38.95572	 1.31707	 -169.88963
5.03200	 38.95572	 1.31707	 -170.57844
5.04600	 38.77844	 1.65560	 -170.00514
5.05200	 38.77844	 1.65560	 -167.68221
5.06600	 38.57613	 1.77266	 -167.61258
5.07400	 38.57613	 1.77266	 -168.51447
5.08600	 38.88803	 2.13719	 -167.65218
5.09500	 38.88803	 2.13719	 -167.53894
5.10600	 38.98809	 2.53938	 -166.71042
5.11600	 38.98809	 2.53938	 -165.34572
5.12900	 38.28913	 2.33716	 -166.27005
5.14200	 38.28913	 2.33716	 -165.90491
5.15400	 37.43799	 2.80569	 -165.73195
5.16600	 37.43799	 2.80569	 -165.11476
5.17900	 37.19094	 3.05750	 -164.88487
5.19200	 37.19094	 3.05750	 -164.63274
5.20500	 38.18962	 2.24520	 -165.23454
5.21600	 38.18962	 2.24520	 -164.83986
5.22300	 39.18164	 1.49642	 -165.38098
5.23000	 39.18164	 1.49642	 -160.98880
5.23600	 39.72282	 1.62331	 -160.12369
5.24200	 39.72282	 1.62331	 -156.08513
5.24900	 39.95343	 1.93323	 -155.17247
5.25500	 39.95343	 1.93323	 -161.09399
5.26500	 39.05698	 2.51868	 -160.98883
5.27400	 39.05698	 2.51868	 -165.42529
5.28600	 38.14532	 1.53233	 -167.99970
5.29400	 38.14532	 1.53233	 -167.21889
5.30500	 38.76326	 1.70113	 -166.43605
5.31300	 38.76326	 1.70113	 -167.61937
5.32400	 38.61237	 1.81713	 -167.50618
5.33100	 38.61237	 1.81713	 -164.68918
5.34500	 38.19129	 2.32354	 -164.17294
5.35100	 38.19129	 2.32354	 -161.49747
5.36500	 38.11937	 2.90309	 -160.67310
5.37300	 38.11937	 2.90309	 -164.16043
5.38700	 38.67486	 2.82163	 -163.82129
5.39900	 38.67486	 2.82163	 -163.26800
5.40700	 39.50770	 1.51365	 -165.09824
5.41400	 39.50770	 1.51365	 -162.54822
5.42700	 39.26528	 1.09419	 -163.69075
5.43500	 39.26528	 1.09419	 -167.01344
5.44500	 38.55568	 1.74430	 -166.24823
5.45200	 38.55568	 1.74430	 -165.41968
5.46500	 38.53220	 2.21768	 -164.58652
5.47300	 38.53220	 2.21768	 -162.85425
5.48500	 39.85955	 1.85279	 -162.21614
5.49300	 39.85955	 1.85279	 -164.01843
5.50500	 40.38167	 1.07597	 -165.05797
5.51200	 40.38167	 1.07597	 -163.89259
5.52700	 39.31215	 2.06906	 -163.06044
5.53400	 39.31215	 2.06906	 -161.82752
5.54500	 37.08610	 2.65913	 -162.89264
5.55100	 37.08610	 2.65913	 -163.72426
5.56500	 37.76868	 2.75454	 -162.97337
5.57300	 37.76868	 2.75454	 -166.19434
5.58500	 39.90807	 1.96781	 -165.95999
5.59500	 39.90807	 1.96781	 -167.41824
5.60700	 41.20815	 1.56165	 -167.20914
5.61400	 41.20815	 1.56165	 -166.19762
5.62400	 40.51275	 2.80399	 -164.30782
5.63100	 40.51275	 2.80399	 -159.29152
5.64500	 37.10707	 3.05514	 -162.24925
5.65200	 37.10707	 3.05514	 -160.48677
5.66500	 35.90626	 1.95618	 -162.95082
5.67200	 35.90626	 1.95618	 -168.11021
5.68500	 38.07701	 1.48966	 -167.55566
5.69400	 38.07701	 1.48966	 -165.26160
5.70500	 40.28155	 1.17052	 -163.81897
5.71200	 40.28155	 1.17052	 -161.43327
5.73100	 39.51752	 1.16956	 -162.32538
5.73700	 39.51752	 1.16956	 -165.80688
5.74500	 38.32684	 0.99326	 -167.11320
5.75100	 38.32684	 0.99326	 -164.83800
5.76500	 38.69589	 1.76080	 -163.06697
5.77100	 38.69589	 1.76080	 -161.67395
5.78400	 39.60741	 2.46919	 -159.32622
5.79300	 39.60741	 2.46919	 -163.19774
5.81000	 39.60741	 2.46919	 -161.30484
5.82400	 39.01134	 2.54663	 -161.77803
5.83200	 39.01134	 2.54663	 -160.77333
5.84400	 38.50322	 2.53979	 -161.28760
5.85200	 38.50322	 2.53979	 -163.12662
